round,Cluster,X1,X2,Label,GT_Label
,0,6.263514906853944,3.5431372073110294,,2
,0,6.176275496411683,3.584412387351909,2.0,2
,1,4.443196051819432,2.201688910552548,,0
,1,4.946598010898534,2.322742616218625,,1
,1,4.860665889017099,2.36770429128579,,1
,1,4.991187963772577,2.0532129859340884,,1
,1,4.873349323581991,2.4601917911375244,,1
,1,5.062519251204202,2.5316332281525398,,1
,1,4.932652168998228,2.4223827175388726,,2
,1,5.0500959390223334,2.515774810501854,,2
,1,5.01655774495539,2.5623567230666975,,1
,1,4.77078181565633,2.4497044882143357,,2
,1,5.160602287898981,2.756942965844301,,1
,1,5.065763922672346,1.9881798200877219,,1
,1,4.933675611182515,2.501657486161866,,1
,1,4.880390597116452,2.5365462876202103,,2
,1,5.3300333614644675,2.5400686528348286,,1
,1,4.891253164864728,2.4030884773938634,1.0,1
,1,5.183282722268983,2.5268612290953274,,1
,1,5.398500305198543,2.4267152334520192,,1
,1,5.153263255259736,2.7142873142612354,,1
,1,4.947201037417837,2.2864286361583908,1.0,1
,1,5.248417341091389,2.5363644537773538,,1
,1,4.948193798561312,2.3245433380415434,,1
,1,4.751932788236346,2.4891982289906154,,1
,1,5.455919774811532,2.34790324334869,,1
,1,4.997295270058614,2.4333853362110447,,1
,1,5.043195925792333,2.8626351541744275,,0
,1,5.227602327241686,2.7208167997193495,,1
,1,5.361508458347415,2.450770899856115,,1
,1,4.917736006768516,2.202323652960444,,1
,1,4.904162397284643,2.42201493606895,,2
,1,5.020335666056097,2.5680288253520835,,1
,1,5.443584914312917,2.766063249106376,,2
,1,5.370718047219932,2.56427217988882,,1
,1,5.013722026974879,2.6095694299586683,,1
,1,4.920701720739459,2.3641447015683306,,1
,1,5.3851645839938636,2.8627110722968987,,1
,1,4.931776966657963,2.367197181580839,,1
,1,5.504902433194447,2.669360764012595,,1
,1,5.483370205685547,2.5101591760428676,,1
,1,5.118525046561537,1.960455168131303,,1
,1,5.387775827892943,2.814427322174613,,2
,1,5.522437674795497,2.4428769088551645,,1
,1,4.919574498189375,1.9837912531867985,,1
,1,4.769461296472749,2.5914873836951307,,2
,1,5.376175470270705,2.3444325118339777,,1
,1,4.935767819253672,2.756079991178766,,0
,1,4.415004921941386,2.3835106043325878,,0
,1,5.492979242392364,2.7043889262327263,,1
,1,5.112950751386008,2.5235741457191776,,2
,1,5.037542643846651,2.541645983301123,,1
,1,5.2960898525130995,2.699641544495341,,1
,1,5.5097260596579565,2.4925930501536593,,1
,1,5.563828500940274,2.391354660613226,,1
,1,5.573536540570856,2.265633824768769,,1
,1,5.574453436014178,2.405504436248096,,1
,1,4.810790103193631,2.5000206049739635,2.0,2
,1,5.076660786700508,2.3048348942083074,,1
,1,4.964309713284624,2.158724039492243,,1
,1,5.497936603240172,2.309085862579401,,1
,1,5.483734884727245,2.8023744762895078,,2
,1,5.5528484725006155,2.4814199323073134,,1
,1,5.493545888082533,2.442292759657902,,1
,1,5.333758638874319,2.4939279800638805,,1
,1,5.597738206374665,2.416970496552881,,1
,1,5.508270761199887,2.209690014149204,,1
,1,5.111541748324317,2.9062536953964555,,0
,1,5.481103803602125,2.3546248366680254,,1
,1,5.571532019234876,2.5615841916649944,,1
,1,5.131139662891181,2.776950242105635,,0
,1,5.583775846318859,2.3695517750580217,,1
,1,4.8410599900623525,2.016329187687168,,1
,1,4.952288407019414,2.405032155582706,,2
,1,5.49518037188497,2.7014734837683667,,1
,1,5.081395565674099,2.2123503221983083,,1
,1,4.937316166181357,2.340898286836236,,1
,1,5.132020416749006,2.5285058143815324,,1
,2,6.171064780444796,3.4235848945434606,,1
,2,6.200268989496856,3.104840501698753,,2
,2,6.2968217131014805,3.2612967113472533,,2
,2,5.9597728341218055,3.230653966128743,1.0,1
,3,5.700178145779799,4.45663622912952,,0
,3,5.803639324518958,3.978148356049364,,0
,3,5.739797161803325,3.968379572746444,,0
,3,5.601350882716289,4.625668430923319,,0
,3,5.680350319565545,3.8569722664088197,,0
,3,5.56880514508265,3.974990006962382,,0
,3,5.564218660392308,4.086957930269193,,0
,3,5.325411472996122,4.196279225285911,,0
,3,5.600177604700637,3.829110541268923,,0
,3,5.896727400664968,4.055305540358066,,0
,3,5.610745496036692,3.956935240879709,,0
,3,5.434552926182546,4.183455330215552,,0
,3,5.4145551521991715,3.9598189192275335,,0
,3,6.021087379205728,3.9451292371219946,,0
,3,5.246660086700343,4.132674826140231,,0
,3,5.692427568400088,3.994710234910892,,0
,3,5.405448808387535,3.927690118737135,,0
,3,5.159291770387521,4.1213699941857485,,0
,3,5.139333769528233,4.245471591268467,,0
,4,5.28753726772115,3.5337996183178806,,0
,4,4.911145060007981,4.06453476536443,,0
,4,5.2920489933203285,3.908853482503899,,0
,4,5.806300955803656,3.8254214107580005,,0
,4,5.466294463663694,4.0492612561869485,,0
,4,5.632933600378322,3.744832839588738,,0
,4,5.106655418449324,3.842255708341608,,0
,4,5.245867961411202,3.7792163762478888,,0
,4,5.161178936459239,3.487692979493031,,0
,4,5.169398596993328,3.58805690590331,,0
,4,5.442067491802833,4.0611770479663765,,0
,4,5.538728757440131,3.7992928539507576,,0
,4,5.484500476123659,3.4066515563718216,,0
,4,5.505335813058399,3.757496750747333,,0
