round,Accuracy,Cluster,Classifier,X1,X2,Label,GT_Label
,,0,TraditionalBatch,0.0007409129605489007,0.735215554236234,,1.0
,,0,TraditionalBatch,0.1491269987672621,0.687505525161023,,0.0
,,0,TraditionalBatch,0.06777083245811377,0.680702325466581,,0.0
,,0,TraditionalBatch,0.07344016636799866,0.5797370470473434,,0.0
,,0,TraditionalBatch,0.009338687242805621,0.7459009287946741,,0.0
,,0,TraditionalBatch,0.07395108395938099,0.7864594356701907,,0.0
,,0,TraditionalBatch,0.026994792924386446,0.7619824979543223,,0.0
,,0,TraditionalBatch,0.10641709315152614,0.723120814600879,,0.0
,,0,TraditionalBatch,0.006492972582530121,0.5905153664209507,0.0,0.0
,,0,TraditionalBatch,0.17888471737673117,0.7359188438468761,,1.0
,,0,TraditionalBatch,0.1454902197262089,0.727728294216953,,1.0
,,0,TraditionalBatch,0.07921076300310081,0.8353874860030593,,1.0
,,0,TraditionalBatch,0.24580518598619006,0.6879463498675434,1.0,1.0
,,0,TraditionalBatch,0.055072308986628626,0.6200989899363766,,0.0
,,0,TraditionalBatch,0.037088132950684694,0.6889891899907271,,0.0
,,0,TraditionalBatch,0.033029018061537796,0.7881763786137156,,1.0
,,0,TraditionalBatch,0.11971579531743681,0.8163176825978249,,1.0
,,0,TraditionalBatch,0.0018307971193968209,0.6800379256025162,,0.0
,,0,TraditionalBatch,0.20146631968032147,0.6762427163892354,,1.0
,,0,TraditionalBatch,0.19553237513664445,0.7447489495590164,,1.0
,,0,TraditionalBatch,0.0036134734677134572,0.8557009789832759,,1.0
,,0,TraditionalBatch,0.1782972301922091,0.7184408581641232,1.0,1.0
,,0,TraditionalBatch,0.04626281155818679,0.7664489999746931,,1.0
,,0,TraditionalBatch,0.23362350928596864,0.6657513962917473,,1.0
,,0,TraditionalBatch,0.10199996945854439,0.8088913815385153,,0.0
,,0,TraditionalBatch,0.22099543455164128,0.7362364420776445,,1.0
,,0,TraditionalBatch,0.05618281291851934,0.6269754476310478,,0.0
,,0,TraditionalBatch,0.03507816464975655,0.5900511249845765,,0.0
,,0,TraditionalBatch,0.11164472849077833,0.6413201908616455,,0.0
,,0,TraditionalBatch,0.16444807997265332,0.7242971650234492,,1.0
,,0,TraditionalBatch,0.23059097562239983,0.6947876567526882,,1.0
,,0,TraditionalBatch,0.11184343472864366,0.7856712631309465,,1.0
,,0,TraditionalBatch,0.23168242173772335,0.7482171739884509,,1.0
,,0,TraditionalBatch,0.0655125774407258,0.7479799802018421,0.0,0.0
,,0,TraditionalBatch,0.12585136229554927,0.7388336931969588,,1.0
,,0,TraditionalBatch,0.023607137001453227,0.6595058560338867,,0.0
,,0,TraditionalBatch,0.2008475846458122,0.7684351810912601,,0.0
,,0,TraditionalBatch,0.2125139219016019,0.659335952248324,,0.0
,,0,TraditionalBatch,0.32303404805046354,0.6831195823283815,,1.0
,,0,TraditionalBatch,0.014480692364446934,0.7627428438867571,,0.0
,,0,TraditionalBatch,0.02938437741241562,0.8746381814224912,,1.0
,,0,TraditionalBatch,0.07580839663584016,0.8418232436654757,,1.0
,,0,TraditionalBatch,0.04861637470141,0.8192618444258217,,1.0
,,0,TraditionalBatch,0.14640451266253707,0.6660727396892185,0.0,0.0
