round,Cluster,X1,X2,Label,GT_Label
,0,6.68190914822154,2.446082135054276,,2.0
,0,6.248933488419368,2.202321479166499,1.0,1.0
,0,6.196334062764688,2.3588948551769633,1.0,1.0
,0,6.68190914822154,2.446082135054276,,2.0
,0,6.68190914822154,2.446082135054276,,2.0
,0,6.567509419389005,2.8035144361175894,,1.0
,0,6.4762475145796925,2.5096447275000564,,2.0
,0,6.445116381629556,2.3751708433244842,,1.0
,1,7.425678514993165,2.8882842122178274,,2.0
,1,7.911885674493413,3.175627939380854,2.0,2.0
,1,7.831629108659173,2.7263651718191477,,2.0
,1,7.242355306764748,3.0118800197918065,,2.0
,1,7.831629108659173,2.7263651718191477,,2.0
,1,7.425678514993165,2.8882842122178274,,2.0
,1,7.911885674493413,3.175627939380854,,2.0
,1,7.411438001735678,2.8363288467077945,,2.0
,1,7.831629108659173,2.7263651718191477,,2.0
,1,7.411438001735678,2.8363288467077945,2.0,2.0
,1,7.856789828299329,2.6439177821127027,,2.0
,1,7.526808428368913,3.129782746818833,2.0,2.0
,1,7.425678514993165,2.8882842122178274,2.0,2.0
,1,7.425678514993165,2.8882842122178274,2.0,2.0
,1,7.425678514993165,2.8882842122178274,2.0,2.0
,1,7.911885674493413,3.175627939380854,,2.0
,1,7.142628689680358,2.91927137052852,,2.0
,1,7.425678514993165,2.8882842122178274,2.0,2.0
,1,7.526808428368913,3.129782746818833,,2.0
,1,7.142628689680358,2.91927137052852,2.0,2.0
,1,7.526808428368913,3.129782746818833,,2.0
,1,7.856789828299329,2.6439177821127027,,2.0
,1,7.856789828299329,2.6439177821127027,,2.0
,1,7.856789828299329,2.6439177821127027,,2.0
,1,7.831629108659173,2.7263651718191477,,2.0
,1,7.831629108659173,2.7263651718191477,2.0,2.0
,1,7.831629108659173,2.7263651718191477,,2.0
,1,7.425678514993165,2.8882842122178274,2.0,2.0
,1,7.831629108659173,2.7263651718191477,,2.0
,1,7.831629108659173,2.7263651718191477,2.0,2.0
,1,7.856789828299329,2.6439177821127027,,2.0
,2,5.868370380793966,3.265435217688355,,2.0
,2,5.953261774766265,3.617678023779406,,1.0
,2,6.216293214784206,3.5775107332243556,,2.0
,2,6.368678189392284,3.1065018094471033,,2.0
,2,6.319310363132529,3.503531171761249,,1.0
,2,6.368678189392284,3.1065018094471033,,2.0
,2,6.1877521108176605,3.1197761816014307,,1.0
,2,6.368678189392284,3.1065018094471033,,2.0
,2,5.953261774766265,3.617678023779406,,1.0
,2,5.791782859751198,3.1513744107486343,,1.0
,2,6.114692504468357,3.071682765620574,,2.0
,2,5.616493876061024,3.2215293932168043,,1.0
,3,4.850165907706587,2.322387910415511,,
,3,4.574552348708423,2.513010185822643,,0.0
,3,4.947206038804487,2.431978225762742,2.0,2.0
,3,5.008578579804484,1.7284630767291789,,1.0
,3,4.574552348708423,2.513010185822643,0.0,0.0
,3,4.916169004835098,2.198641780224646,,1.0
,3,4.916169004835098,2.198641780224646,,1.0
,3,4.947206038804487,2.431978225762742,,2.0
,3,4.947206038804487,2.431978225762742,,2.0
,3,5.162728423867671,2.5347064795351706,,1.0
,3,5.162728423867671,2.5347064795351706,,1.0
,3,5.101202781249389,2.546917075711607,,1.0
,3,5.162728423867671,2.5347064795351706,,1.0
,3,5.034605838492351,2.736114490950953,,1.0
,3,5.008578579804484,1.7284630767291789,,1.0
,3,5.008578579804484,1.7284630767291789,,1.0
,3,5.034605838492351,2.736114490950953,,1.0
,3,4.916169004835098,2.198641780224646,,1.0
,3,5.034605838492351,2.736114490950953,,1.0
,3,5.101202781249389,2.546917075711607,,1.0
,3,5.162728423867671,2.5347064795351706,,1.0
,3,5.162728423867671,2.5347064795351706,1.0,1.0
,3,5.162728423867671,2.5347064795351706,1.0,1.0
,3,5.008578579804484,1.7284630767291789,,1.0
,3,5.008578579804484,1.7284630767291789,,1.0
,3,5.008578579804484,1.7284630767291789,,1.0
,3,4.947206038804487,2.431978225762742,,2.0
,3,5.034605838492351,2.736114490950953,,1.0
,3,4.574552348708423,2.513010185822643,,0.0
,3,4.574552348708423,2.513010185822643,,0.0
,3,5.101202781249389,2.546917075711607,,1.0
,3,4.866546898643917,2.7364385776910662,,0.0
,3,5.2936485725056075,2.589054786152012,,1.0
,3,5.034605838492351,2.736114490950953,,1.0
,3,4.866546898643917,2.7364385776910662,,0.0
,3,5.101202781249389,2.546917075711607,,1.0
,3,4.947206038804487,2.431978225762742,,2.0
,3,4.916169004835098,2.198641780224646,,1.0
,3,5.2936485725056075,2.589054786152012,,1.0
,3,4.866546898643917,2.7364385776910662,,0.0
,3,4.574552348708423,2.513010185822643,,0.0
,3,5.544338031658101,2.48368520028424,,1.0
,3,5.034605838492351,2.736114490950953,,1.0
,3,5.162728423867671,2.5347064795351706,,1.0
,3,5.162728423867671,2.5347064795351706,,1.0
,3,5.359727450181042,2.650652118065109,,1.0
,3,5.50251438178419,2.7901402178414503,,1.0
,3,5.2936485725056075,2.589054786152012,,1.0
,3,4.947206038804487,2.431978225762742,,2.0
,3,5.400532964243411,2.5867636513077246,,1.0
,3,5.162728423867671,2.5347064795351706,,1.0
,3,5.359727450181042,2.650652118065109,,1.0
,3,5.101202781249389,2.546917075711607,,1.0
,3,5.359727450181042,2.650652118065109,,1.0
,3,5.400532964243411,2.5867636513077246,1.0,1.0
,3,5.400532964243411,2.5867636513077246,,1.0
,3,5.2936485725056075,2.589054786152012,,1.0
,3,5.101202781249389,2.546917075711607,,1.0
,3,5.544338031658101,2.48368520028424,1.0,1.0
,3,5.101202781249389,2.546917075711607,,1.0
,3,5.706971618390613,2.4338929126802804,,1.0
,3,4.916169004835098,2.198641780224646,1.0,1.0
,3,4.866546898643917,2.7364385776910662,,0.0
,3,4.866546898643917,2.7364385776910662,,0.0
,3,5.400532964243411,2.5867636513077246,1.0,1.0
,3,5.359727450181042,2.650652118065109,,1.0
,3,5.400532964243411,2.5867636513077246,,1.0
,3,5.5472399346189905,2.460212351865865,,1.0
,3,5.544338031658101,2.48368520028424,,1.0
,3,5.2936485725056075,2.589054786152012,1.0,1.0
,3,5.034605838492351,2.736114490950953,,1.0
,3,5.162728423867671,2.5347064795351706,,1.0
,3,4.866546898643917,2.7364385776910662,,0.0
,3,4.574552348708423,2.513010185822643,,0.0
,3,5.359727450181042,2.650652118065109,,1.0
,3,5.2936485725056075,2.589054786152012,,1.0
,3,5.2936485725056075,2.589054786152012,,1.0
,3,4.574552348708423,2.513010185822643,,0.0
,3,4.916169004835098,2.198641780224646,1.0,1.0
,3,5.441396663768125,2.998959377999663,,1.0
,3,5.5472399346189905,2.460212351865865,,1.0
,3,5.162728423867671,2.5347064795351706,,1.0
,3,5.359727450181042,2.650652118065109,,1.0
,3,5.359727450181042,2.650652118065109,,1.0
,3,4.574552348708423,2.513010185822643,,0.0
,4,7.211983074297443,3.8386024558840877,,2.0
,4,7.211983074297443,3.8386024558840877,,2.0
,4,7.211983074297443,3.8386024558840877,,2.0
,4,8.066183192685727,3.7242575889241127,2.0,2.0
,4,7.911885674493413,3.175627939380854,,2.0
,4,7.911885674493413,3.175627939380854,,2.0
,4,7.845935300950198,3.872093973093363,,2.0
,4,8.066183192685727,3.7242575889241127,2.0,2.0
,4,8.066183192685727,3.7242575889241127,2.0,2.0
,4,8.066183192685727,3.7242575889241127,,2.0
,4,8.066183192685727,3.7242575889241127,,2.0
,4,8.066183192685727,3.7242575889241127,,2.0
,4,8.066183192685727,3.7242575889241127,,2.0
,4,8.066183192685727,3.7242575889241127,2.0,2.0
,4,8.066183192685727,3.7242575889241127,2.0,2.0
,4,7.911885674493413,3.175627939380854,,2.0
