round,Accuracy,Cluster,Classifier,X1,X2,Label,GT_Label
,,0,TraditionalBatch,0.5837441581039956,0.6084268607766048,,0
,,0,TraditionalBatch,0.6015528390875875,0.48945194373978995,,0
,,0,TraditionalBatch,0.6552742569114769,0.4852875541468983,,0
,,0,TraditionalBatch,0.49538597445544186,0.5381929838198272,,0
,,0,TraditionalBatch,0.5204983194799745,0.5361732169946487,,0
,,0,TraditionalBatch,0.6549417893256227,0.6282490331199093,,0
,,0,TraditionalBatch,0.47150541674688207,0.5955642002611545,,0
,,0,TraditionalBatch,0.47098539420704233,0.5788342292914156,,0
,,0,TraditionalBatch,0.6414980117255994,0.4440563613891775,,1
,,0,TraditionalBatch,0.5966904430263221,0.5732551675761396,,0
,,0,TraditionalBatch,0.5902688453305361,0.5183211455244564,,0
,,0,TraditionalBatch,0.6478733354387861,0.6654254752572724,0.0,0
,,0,TraditionalBatch,0.6168147254510434,0.6295012114342106,,0
,,0,TraditionalBatch,0.4263809765998835,0.6494714689146943,,0
,,0,TraditionalBatch,0.6643723390482179,0.6903029413971106,,0
,,0,TraditionalBatch,0.45213216152435154,0.6579515210391023,,1
,,0,TraditionalBatch,0.4272772628001359,0.5331318102679065,,0
,,0,TraditionalBatch,0.4962415636607598,0.5765865021273348,,0
,,0,TraditionalBatch,0.5143871334012864,0.6172906786740653,,0
,,0,TraditionalBatch,0.5545196940905671,0.5691092728485323,,0
,,0,TraditionalBatch,0.6263171276764334,0.6145865982486811,,0
,,0,TraditionalBatch,0.6183773846717517,0.5381500959025703,,0
,,0,TraditionalBatch,0.712825773103139,0.6809275880573767,,0
,,0,TraditionalBatch,0.47967028060600714,0.6349257077562919,,0
,,0,TraditionalBatch,0.6755801083352521,0.540339880840561,,0
,,0,TraditionalBatch,0.6711600417816241,0.49742192187713263,,0
,,0,TraditionalBatch,0.44819107108597556,0.6072480141892826,,0
,,0,TraditionalBatch,0.6422577351391757,0.6310038526429682,,0
,,0,TraditionalBatch,0.52512985184181,0.5406477932176128,,0
,,0,TraditionalBatch,0.6006254838199554,0.5902388141570373,,0
